Unnamed: 0,PMCID,sentence_id,text,start_char_pos,end_char_pos,section,CONSORT_Item,section.1,Prediction
74,PMC3686261,S75,Figure 1 Changes in joint erosion (JE) by time-averaged 28-joint disease activity score (TA-DAS28(C-reactive protein (CRP))) tertiles.,11950,12084,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
75,PMC3686261,S76,Changes in JE are shown over 52 weeks (A) and 104 weeks (B) by tertiles of TA-DAS28(CRP).,12085,12174,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
76,PMC3686261,S77,*p<.0.05 for treatment group difference compared with methotrexate (MTX) monotherapy; **p<0.01; ***p<0.001.,12175,12282,['Relationship between disease activity and changes in joint damage'],['0'],Results,['0']
77,PMC3686261,S78,"Figures show the median (solid line), mean (dotted line) and IQR (bars).",12283,12355,['Relationship between disease activity and changes in joint damage'],['0'],Results,['0']
78,PMC3686261,S79,"ADA, adalimumab.",12356,12372,['Relationship between disease activity and changes in joint damage'],['0'],Results,['0']
79,PMC3686261,S80,Figure 2 Changes in joint space narrowing (JSN) by time-averaged 28-joint disease activity score (TA-DAS28(C-reactive protein (CRP))) tertiles.,12383,12526,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
80,PMC3686261,S81,Changes in JSN are shown over 52 weeks (A) and 104 weeks (B) by tertiles of TA-DAS28(CRP).,12527,12617,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
81,PMC3686261,S82,**p<0.01 for treatment group difference compared with methotrexate (MTX) monotherapy; ***p<0.001.,12618,12715,['Relationship between disease activity and changes in joint damage'],['0'],Results,['0']
82,PMC3686261,S83,"Figures show the median (solid line), mean (dotted line) and IQR (bars).",12716,12788,['Relationship between disease activity and changes in joint damage'],['0'],Results,['0']
83,PMC3686261,S84,"ADA, adalimumab.",12789,12805,['Relationship between disease activity and changes in joint damage'],['0'],Results,['0']
84,PMC3686261,S85,The relationships between TA-DAS28 tertiles and changes in JE or JSN were different between treatment groups.,12815,12924,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
85,PMC3686261,S86,"In the methotrexate and adalimumab monotherapy groups, radiographic progression (both JE and JSN) increased significantly (p≤0.02) with increasing disease activity (figures 1 and 2 and table 2), although at several time points the increases in JE and JSN of adalimumab monotherapy were smaller than were observed with methotrexate monotherapy, a result that was more pronounced for the middle DAS28 tertiles of JE (figure 1).",12925,13350,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
86,PMC3686261,S87,"In contrast, in the ADA+MTX group, the relationship between radiographic progression and disease activity was generally abrogated (p≥0.06).",13351,13490,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
87,PMC3686261,S88,"Indeed, there was less overall progression of both JE and JSN compared with methotrexate monotherapy.",13491,13592,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
88,PMC3686261,S89,"Interestingly, the link between progression and disease activity was less apparent for JSN than for JE in ADA+MTX-treated patients.",13593,13724,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
89,PMC3686261,S90,"Within each treatment group, the relationships between TA-DAS28 and changes in JE and JSN were generally similar across both time intervals.",13725,13865,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
90,PMC3686261,S91,Table 2 The relationship between TA-DAS28(CRP) tertiles and changes in radiographic scores,13875,13965,['Relationship between disease activity and changes in joint damage'],['17a'],Results,['0']
91,PMC3686261,S92,Relationship between JE or JSN and physical function,13989,14041,['Relationship between JE or JSN and physical function'],['0'],Results,['0']
92,PMC3686261,S93,"A total of 765 patients from PREMIER had available HAQ-DI, radiographic data and DAS28 at baseline, week 52, or week 104.",14050,14171,['Relationship between JE or JSN and physical function'],['16'],Results,['0']
93,PMC3686261,S94,"In quantile regression models, age, female sex and disease activity (DAS28) generally were all positively associated with physical function (HAQ-DI) (table 3), consistent with previous reports.27 28",14172,14370,['Relationship between JE or JSN and physical function'],['18'],Results,['0']
94,PMC3686261,S95,Disease duration was not associated with HAQ-DI scores at any time.,14371,14438,['Relationship between JE or JSN and physical function'],['18'],Results,['0']
95,PMC3686261,S96,"JE and JSN differed in their relationships with physical function: while JE scores were not associated with HAQ-DI at any of the time points examined, JSN scores were positively associated with HAQ-DI scores at both 52 and 104 weeks (table 3).",14439,14682,['Relationship between JE or JSN and physical function'],['18'],Results,['0']
96,PMC3686261,S97,"The relationship between JSN and HAQ-DI was less evident at baseline, presumably due to either the dominating effect of disease activity or the level of baseline damage in this population not meeting the threshold required to observe an effect on physical function.",14683,14948,['Relationship between JE or JSN and physical function'],['18'],Results,['0']
97,PMC3686261,S98,"Treatment effect, baseline steroid use and osteoarthritis status did not appear to impact HAQ-DI scores additionally (data not shown).",14949,15083,['Relationship between JE or JSN and physical function'],['18'],Results,['0']
98,PMC3686261,S99,Table 3 Quantile (median) regression analysis of HAQ-DI scores at three time points,15093,15176,['Relationship between JE or JSN and physical function'],['18'],Results,['0']
99,PMC3686261,S100,Relationship between JE or JSN and employment,15200,15245,['Relationship between JE or JSN and employment'],['0'],Results,['0']
100,PMC3686261,S101,"Of the 664 patients originally enrolled in the study of employment outcomes, 649 (98%) had available employment status at baseline.",15254,15385,['Relationship between JE or JSN and employment'],['16'],Results,['0']
101,PMC3686261,S102,"Being younger, male and having less disability were associated with being employed at baseline and weeks 52 and 104; shorter disease duration was associated with being employed at baseline but not at the later time points (data not shown).",15386,15625,['Relationship between JE or JSN and employment'],['17a'],Results,['0']
102,PMC3686261,S103,"While the presence of JE did not convey a significant impact on employment status at any time point evaluated, small, but statistically significant, associations were found between JSN scores and being employed at baseline (OR 0.97, p=.02) and weeks 52 (OR 0.97, p=.007) and 104 (OR 0.98, p=.04) (figure 3A).",15626,15934,['Relationship between JE or JSN and employment'],['17a'],Results,['0']
103,PMC3686261,S104,"When baseline employment status was assessed solely by baseline levels of JE or JSN, the percentages of employed patients generally decreased with increasing baseline values of JE or JSN, although the relationship was more apparent for JSN (p=0.02 vs p<0.001 for the overall differences among JE and JSN tertiles, respectively; figures 3B,C).",15935,16277,['Relationship between JE or JSN and employment'],['17a'],Results,['0']
104,PMC3686261,S105,Figure 3 Relationship between radiographic measures and employment status.,16287,16361,['Relationship between JE or JSN and employment'],['17a'],Results,['0']
105,PMC3686261,S106,"(A) Logistic regression analysis of the relationship between joint erosion (JE) or joint space narrowing (JSN) and employment status at baseline, 52 weeks and 104 weeks.",16362,16531,['Relationship between JE or JSN and employment'],['17a'],Results,['0']
106,PMC3686261,S107,Percentages of patients who were employed at baseline within each baseline JE (A) or JSN (B) tertile.,16532,16633,['Relationship between JE or JSN and employment'],['0'],Results,['0']
107,PMC3686261,S108,Discussion,16658,16668,['Discussion'],['0'],Discussion,['0']
108,PMC3686261,S109,"The hallmarks of RA—inflammation, damage to bone and cartilage, and physical disability—are thought to be interrelated processes that often progress rapidly following disease onset.",16675,16856,['Discussion'],['0'],Discussion,['0']
109,PMC3686261,S110,"Treatment with the combination of a TNF inhibitor and methotrexate often limits, or even prevents, joint damage in patients who may lack an otherwise measurable clinical response.11–15",16857,17041,['Discussion'],['0'],Discussion,['0']
110,PMC3686261,S111,Our results further refine the understanding of this clinical and functional benefit by demonstrating that ADA+MTX protects against JE and JSN onset or worsening; both of these benefits are also largely independent of the therapeutic effect on inflammatory activity.,17042,17308,['Discussion'],['22'],Discussion,['0']
111,PMC3686261,S112,Earlier analyses have not evaluated the individual effects of anti-TNF plus methotrexate on JE and JSN progression in response to disease activity.11–15,17315,17467,['Discussion'],['0'],Discussion,['0']
112,PMC3686261,S113,These findings reveal that both JE and JSN increase consistently with increasing disease activity in patients treated with methotrexate monotherapy.,17468,17616,['Discussion'],['0'],Discussion,['0']
113,PMC3686261,S114,"Interestingly, a similar trend in JE and JSN increase in relation to disease activity is seen with adalimumab monotherapy.",17617,17739,['Discussion'],['0'],Discussion,['0']
114,PMC3686261,S115,"However, a recent analysis suggests that adalimumab provides better joint protection than methotrexate in individual joints with pre-existing damage, irrespective of the presence of synovitis.29",17740,17934,['Discussion'],['0'],Discussion,['0']
115,PMC3686261,S116,"Importantly, ADA+MTX reduces the progression of both JE and JSN in a manner that is independent of disease activity.",17935,18051,['Discussion'],['0'],Discussion,['0']
116,PMC3686261,S117,"Interestingly, the relationship between disease activity and JSN progression appeared less prevalent than with JE progression, suggesting that ADA+MTX may have even stronger inhibitory effects on JSN progression than on JE progression, despite persistent inflammation.",18052,18320,['Discussion'],['22'],Discussion,['0']
117,PMC3686261,S118,"Alternatively, the threshold of TNF required to elicit JSN may be higher than that required to cause erosive damage.",18321,18437,['Discussion'],['22'],Discussion,['0']
118,PMC3686261,S119,This novel finding on the abrogation of effects of disease activity on JSN by combination therapy with ADA+MTX appears to be of particular importance in light of recent observations that JSN may affect physical function more profoundly than bony joint damage.17,18438,18699,['Discussion'],['22'],Discussion,['0']
119,PMC3686261,S120,"Indeed, the present analysis expands these findings by demonstrating that in early RA patients progression of JSN, but not JE, is not only significantly associated with loss of physical function, but that JSN progression also has an adverse effect on employment status not seen with JE progression, even at this early stage of disease.",18700,19035,['Discussion'],['22'],Discussion,['0']
120,PMC3686261,S121,A positive association between physical function and joint damage has been documented in advanced RA.27 28 30,19042,19151,['Discussion'],['0'],Discussion,['0']
121,PMC3686261,S122,"Less consideration has been given to this relationship in early RA patients, although increasing joint damage and longer disease duration have been linked to irreversible physical disability.3",19152,19344,['Discussion'],['0'],Discussion,['0']
122,PMC3686261,S123,"In a study of patients with advanced RA, joint damage was associated with HAQ-DI after adjustment for age, sex, DAS28, CRP, disease duration and treatment type.28",19345,19507,['Discussion'],['0'],Discussion,['0']
123,PMC3686261,S124,A similar set of covariates was evaluated in this analysis.,19508,19567,['Discussion'],['0'],Discussion,['0']
