Protocol/Results,PairID,PMCID,ChecklistItem,Reported,Split
Results,75,PMC9822771,23_Auditing,0,train
Results,75,PMC9822771,24_Ethics,1,train
Results,75,PMC9822771,25_Amendments,1,train
Results,75,PMC9822771,26a_Consent_Obtaining,1,train
Results,75,PMC9822771,26b_Consent_Provisions,0,train
Results,75,PMC9822771,27_Confidentiality,0,train
Results,75,PMC9822771,28_Financial_interests,1,train
Results,75,PMC9822771,29_Data_access,0,train
Results,75,PMC9822771,30_Post_trial_care,0,train
Results,75,PMC9822771,31a_Dissemination,0,train
Results,75,PMC9822771,31b_Authorship,0,train
Results,75,PMC9822771,31c_Sharing_Materials,0,train
Results,75,PMC9822771,31d_Sharing_Data,1,train
Results,75,PMC9822771,31e_Sharing_Code,0,train
Results,75,PMC9822771,32_Informed_consent_materials,0,train
Results,75,PMC9822771,33_Biological_specimens,0,train
Results,75,PMC9822771,34_Flow,1,train
Results,75,PMC9822771,35a_Recruitment_dates,1,train
Results,75,PMC9822771,35b_Followup_dates,1,train
Results,75,PMC9822771,35c_Stopping,0,train
Results,75,PMC9822771,36_Baseline_data,1,train
Results,75,PMC9822771,37a_Analysis_Numbers,1,train
Results,75,PMC9822771,38a_Outcome_results,1,train
Results,75,PMC9822771,38b_Binary_results,1,train
Results,75,PMC9822771,39_Ancillary_results,1,train
Results,75,PMC9822771,40_Harms_results,1,train
Results,75,PMC9822771,41_Generalizability,1,train
Results,76,PMC5873374,1a_Title_Randomized,1,train
Results,76,PMC5873374,1b_Title_Type,0,train
Results,76,PMC5873374,1c_Title_Framework,0,train
Results,76,PMC5873374,1d_Title_Centers,0,train
Results,76,PMC5873374,1e_Title_Population,1,train
Results,76,PMC5873374,1f_Title_Intervention,1,train
Results,76,PMC5873374,1g_Title_Acronym,0,train
Results,76,PMC5873374,2_Abstract_structured,1,train
Results,76,PMC5873374,3a_Registry_number,0,train
Results,76,PMC5873374,3b_Protocol_access,1,train
Results,76,PMC5873374,4_Funding,1,train
Results,76,PMC5873374,5a_Sponsor,0,train
Results,76,PMC5873374,5b_Contributors_roles,0,train
Results,76,PMC5873374,5c_Oversight_committees,0,train
Results,76,PMC5873374,7_Objectives,1,train
Results,76,PMC5873374,8a_Design_Type,1,train
Results,76,PMC5873374,8b_Design_Framework,0,train
Results,76,PMC5873374,8c_Design_Centers,1,train
Results,76,PMC5873374,8d_Design_Ratio,0,train
Results,76,PMC5873374,9_Setting,1,train
Results,76,PMC5873374,10a_Participants_inclusion,1,train
Results,76,PMC5873374,10b_Center_interventionist_inclusion,0,train
Results,76,PMC5873374,11a_Intervention_Description,1,train
Results,76,PMC5873374,11b_Intervention_Modification,1,train
Results,76,PMC5873374,11c_Intervention_Monitoring,1,train
Results,76,PMC5873374,11d_Intervention_Concomitant,1,train
Results,76,PMC5873374,12a_Outcomes_Definitions,1,train
Results,76,PMC5873374,12b_Outcomes_Changes,0,train
Results,76,PMC5873374,13_Participant_timeline,0,train
Results,76,PMC5873374,14a_Sample_size,1,train
Results,76,PMC5873374,14b_Sample_Calculation,1,train
Results,76,PMC5873374,15_Recruitment,1,train
Results,76,PMC5873374,16a_Randomization_Generation,0,train
Results,76,PMC5873374,16b_Randomization_Type,1,train
Results,76,PMC5873374,16c_Randomization_Block_size,0,train
Results,76,PMC5873374,16d_Randomization_Strata,1,train
Results,76,PMC5873374,16e_Allocation_Mechanism,0,train
Results,76,PMC5873374,16f_Allocation_Concealment,1,train
Results,76,PMC5873374,16g_Personnel_Sequence,0,train
Results,76,PMC5873374,16h_Personnel_Enrollment,0,train
Results,76,PMC5873374,17a_Masking_People_masked,0,train
Results,76,PMC5873374,17b_Masking_Not_masked,1,train
Results,76,PMC5873374,17c_Masking_Type,0,train
Results,76,PMC5873374,17d_Masking_Unblinding,0,train
Results,76,PMC5873374,17e_Masking_Similarity,0,train
Results,76,PMC5873374,18a_Data_Collection,1,train
Results,76,PMC5873374,18b_Data_Retention,0,train
Results,76,PMC5873374,19_Data_Management,0,train
Results,76,PMC5873374,20a_Statistical_methods_Outcomes,1,train
Results,76,PMC5873374,20b_Statistical_methods_Other_Analyses,1,train
Results,76,PMC5873374,20c_Statistical_methods_Analysis_population,1,train
Results,76,PMC5873374,20d_Statistical_methods_Missing_data,0,train
Results,76,PMC5873374,21a_Data_monitoring_committee,0,train
Results,76,PMC5873374,21b_Interim_analyses,0,train
Results,76,PMC5873374,21c_Stopping_guidelines,0,train
Results,76,PMC5873374,22_Harms_non-systematic,0,train
Results,76,PMC5873374,23_Auditing,0,train
Results,76,PMC5873374,24_Ethics,1,train
Results,76,PMC5873374,25_Amendments,0,train
Results,76,PMC5873374,26a_Consent_Obtaining,1,train
Results,76,PMC5873374,26b_Consent_Provisions,0,train
Results,76,PMC5873374,27_Confidentiality,0,train
Results,76,PMC5873374,28_Financial_interests,1,train
Results,76,PMC5873374,29_Data_access,0,train
Results,76,PMC5873374,30_Post_trial_care,0,train
Results,76,PMC5873374,31a_Dissemination,0,train
Results,76,PMC5873374,31b_Authorship,0,train
Results,76,PMC5873374,31c_Sharing_Materials,0,train
Results,76,PMC5873374,31d_Sharing_Data,0,train
Results,76,PMC5873374,31e_Sharing_Code,0,train
Results,76,PMC5873374,32_Informed_consent_materials,0,train
Results,76,PMC5873374,33_Biological_specimens,0,train
Results,76,PMC5873374,34_Flow,1,train
Results,76,PMC5873374,35a_Recruitment_dates,1,train
Results,76,PMC5873374,35b_Followup_dates,0,train
Results,76,PMC5873374,35c_Stopping,0,train
Results,76,PMC5873374,36_Baseline_data,1,train
Results,76,PMC5873374,37a_Analysis_Numbers,1,train
Results,76,PMC5873374,38a_Outcome_results,1,train
Results,76,PMC5873374,38b_Binary_results,0,train
Results,76,PMC5873374,39_Ancillary_results,1,train
Results,76,PMC5873374,40_Harms_results,0,train
Results,76,PMC5873374,41_Generalizability,1,train
Results,77,PMC8538243,1a_Title_Randomized,1,train
Results,77,PMC8538243,1b_Title_Type,1,train
Results,77,PMC8538243,1c_Title_Framework,1,train
Results,77,PMC8538243,1d_Title_Centers,0,train
Results,77,PMC8538243,1e_Title_Population,1,train
Results,77,PMC8538243,1f_Title_Intervention,1,train
Results,77,PMC8538243,1g_Title_Acronym,1,train
Results,77,PMC8538243,2_Abstract_structured,1,train
Results,77,PMC8538243,3a_Registry_number,1,train
Results,77,PMC8538243,3b_Protocol_access,0,train
Results,77,PMC8538243,4_Funding,1,train
Results,77,PMC8538243,5a_Sponsor,0,train
Results,77,PMC8538243,5b_Contributors_roles,1,train
Results,77,PMC8538243,5c_Oversight_committees,0,train
Results,77,PMC8538243,7_Objectives,1,train
Results,77,PMC8538243,8a_Design_Type,1,train
Results,77,PMC8538243,8b_Design_Framework,1,train
Results,77,PMC8538243,8c_Design_Centers,1,train
Results,77,PMC8538243,8d_Design_Ratio,1,train
Results,77,PMC8538243,9_Setting,1,train
Results,77,PMC8538243,10a_Participants_inclusion,1,train
Results,77,PMC8538243,10b_Center_interventionist_inclusion,0,train
Results,77,PMC8538243,11a_Intervention_Description,1,train
Results,77,PMC8538243,11b_Intervention_Modification,0,train
Results,77,PMC8538243,11c_Intervention_Monitoring,0,train
Results,77,PMC8538243,11d_Intervention_Concomitant,0,train
Results,77,PMC8538243,12a_Outcomes_Definitions,1,train
Results,77,PMC8538243,12b_Outcomes_Changes,0,train
Results,77,PMC8538243,13_Participant_timeline,0,train
Results,77,PMC8538243,14a_Sample_size,1,train
Results,77,PMC8538243,14b_Sample_Calculation,1,train
Results,77,PMC8538243,15_Recruitment,0,train
Results,77,PMC8538243,16a_Randomization_Generation,1,train
Results,77,PMC8538243,16b_Randomization_Type,1,train
Results,77,PMC8538243,16c_Randomization_Block_size,0,train
Results,77,PMC8538243,16d_Randomization_Strata,0,train
Results,77,PMC8538243,16e_Allocation_Mechanism,1,train
Results,77,PMC8538243,16f_Allocation_Concealment,1,train
Results,77,PMC8538243,16g_Personnel_Sequence,1,train
Results,77,PMC8538243,16h_Personnel_Enrollment,1,train
Results,77,PMC8538243,17a_Masking_People_masked,0,train
Results,77,PMC8538243,17b_Masking_Not_masked,1,train
Results,77,PMC8538243,17c_Masking_Type,0,train
Results,77,PMC8538243,17d_Masking_Unblinding,0,train
Results,77,PMC8538243,17e_Masking_Similarity,0,train
Results,77,PMC8538243,18a_Data_Collection,0,train
Results,77,PMC8538243,18b_Data_Retention,1,train
Results,77,PMC8538243,19_Data_Management,1,train
Results,77,PMC8538243,20a_Statistical_methods_Outcomes,1,train
Results,77,PMC8538243,20b_Statistical_methods_Other_Analyses,1,train
Results,77,PMC8538243,20c_Statistical_methods_Analysis_population,1,train
Results,77,PMC8538243,20d_Statistical_methods_Missing_data,0,train
Results,77,PMC8538243,21a_Data_monitoring_committee,0,train
Results,77,PMC8538243,21b_Interim_analyses,0,train
Results,77,PMC8538243,21c_Stopping_guidelines,0,train
Results,77,PMC8538243,22_Harms_non-systematic,0,train
Results,77,PMC8538243,23_Auditing,0,train
Results,77,PMC8538243,24_Ethics,1,train
Results,77,PMC8538243,25_Amendments,0,train
Results,77,PMC8538243,26a_Consent_Obtaining,1,train
Results,77,PMC8538243,26b_Consent_Provisions,0,train
Results,77,PMC8538243,27_Confidentiality,1,train
Results,77,PMC8538243,28_Financial_interests,1,train
Results,77,PMC8538243,29_Data_access,0,train
Results,77,PMC8538243,30_Post_trial_care,0,train
Results,77,PMC8538243,31a_Dissemination,0,train
Results,77,PMC8538243,31b_Authorship,0,train
Results,77,PMC8538243,31c_Sharing_Materials,0,train
Results,77,PMC8538243,31d_Sharing_Data,1,train
Results,77,PMC8538243,31e_Sharing_Code,0,train
Results,77,PMC8538243,32_Informed_consent_materials,0,train
Results,77,PMC8538243,33_Biological_specimens,0,train
Results,77,PMC8538243,34_Flow,1,train
Results,77,PMC8538243,35a_Recruitment_dates,0,train
Results,77,PMC8538243,35b_Followup_dates,0,train
Results,77,PMC8538243,35c_Stopping,0,train
Results,77,PMC8538243,36_Baseline_data,1,train
Results,77,PMC8538243,37a_Analysis_Numbers,0,train
Results,77,PMC8538243,38a_Outcome_results,1,train
Results,77,PMC8538243,38b_Binary_results,0,train
Results,77,PMC8538243,39_Ancillary_results,1,train
Results,77,PMC8538243,40_Harms_results,0,train
Results,77,PMC8538243,41_Generalizability,1,train
Results,78,PMC9225274,1a_Title_Randomized,1,valid
Results,78,PMC9225274,1b_Title_Type,0,valid
Results,78,PMC9225274,1c_Title_Framework,0,valid
Results,78,PMC9225274,1d_Title_Centers,0,valid
Results,78,PMC9225274,1e_Title_Population,1,valid
Results,78,PMC9225274,1f_Title_Intervention,1,valid
Results,78,PMC9225274,1g_Title_Acronym,0,valid
Results,78,PMC9225274,2_Abstract_structured,1,valid
Results,78,PMC9225274,3a_Registry_number,1,valid
Results,78,PMC9225274,3b_Protocol_access,1,valid
Results,78,PMC9225274,4_Funding,1,valid
Results,78,PMC9225274,5a_Sponsor,0,valid
Results,78,PMC9225274,5b_Contributors_roles,1,valid
Results,78,PMC9225274,5c_Oversight_committees,0,valid
Results,78,PMC9225274,7_Objectives,1,valid
Results,78,PMC9225274,8a_Design_Type,1,valid
Results,78,PMC9225274,8b_Design_Framework,0,valid
Results,78,PMC9225274,8c_Design_Centers,1,valid
Results,78,PMC9225274,8d_Design_Ratio,1,valid
Results,78,PMC9225274,9_Setting,1,valid
Results,78,PMC9225274,10a_Participants_inclusion,1,valid
Results,78,PMC9225274,10b_Center_interventionist_inclusion,0,valid
Results,78,PMC9225274,11a_Intervention_Description,1,valid
Results,78,PMC9225274,11b_Intervention_Modification,1,valid
Results,78,PMC9225274,11c_Intervention_Monitoring,1,valid
Results,78,PMC9225274,11d_Intervention_Concomitant,1,valid
Results,78,PMC9225274,12a_Outcomes_Definitions,1,valid
Results,78,PMC9225274,12b_Outcomes_Changes,0,valid
Results,78,PMC9225274,13_Participant_timeline,1,valid
Results,78,PMC9225274,14a_Sample_size,0,valid
Results,78,PMC9225274,14b_Sample_Calculation,0,valid
Results,78,PMC9225274,15_Recruitment,1,valid
Results,78,PMC9225274,16a_Randomization_Generation,0,valid
Results,78,PMC9225274,16b_Randomization_Type,0,valid
Results,78,PMC9225274,16c_Randomization_Block_size,0,valid
Results,78,PMC9225274,16d_Randomization_Strata,0,valid
Results,78,PMC9225274,16e_Allocation_Mechanism,1,valid
Results,78,PMC9225274,16f_Allocation_Concealment,1,valid
Results,78,PMC9225274,16g_Personnel_Sequence,1,valid
Results,78,PMC9225274,16h_Personnel_Enrollment,0,valid
Results,78,PMC9225274,17a_Masking_People_masked,1,valid
Results,78,PMC9225274,17b_Masking_Not_masked,0,valid
Results,78,PMC9225274,17c_Masking_Type,0,valid
Results,78,PMC9225274,17d_Masking_Unblinding,0,valid
Results,78,PMC9225274,17e_Masking_Similarity,1,valid
Results,78,PMC9225274,18a_Data_Collection,1,valid
Results,78,PMC9225274,18b_Data_Retention,0,valid
Results,78,PMC9225274,19_Data_Management,0,valid
Results,78,PMC9225274,20a_Statistical_methods_Outcomes,1,valid
Results,78,PMC9225274,20b_Statistical_methods_Other_Analyses,0,valid
Results,78,PMC9225274,20c_Statistical_methods_Analysis_population,1,valid
Results,78,PMC9225274,20d_Statistical_methods_Missing_data,0,valid
Results,78,PMC9225274,21a_Data_monitoring_committee,0,valid
Results,78,PMC9225274,21b_Interim_analyses,0,valid
Results,78,PMC9225274,21c_Stopping_guidelines,0,valid
Results,78,PMC9225274,22_Harms_non-systematic,0,valid
Results,78,PMC9225274,23_Auditing,0,valid
Results,78,PMC9225274,24_Ethics,1,valid
Results,78,PMC9225274,25_Amendments,0,valid
Results,78,PMC9225274,26a_Consent_Obtaining,1,valid
Results,78,PMC9225274,26b_Consent_Provisions,0,valid
Results,78,PMC9225274,27_Confidentiality,0,valid
Results,78,PMC9225274,28_Financial_interests,1,valid
Results,78,PMC9225274,29_Data_access,0,valid
Results,78,PMC9225274,30_Post_trial_care,0,valid
Results,78,PMC9225274,31a_Dissemination,0,valid
Results,78,PMC9225274,31b_Authorship,0,valid
Results,78,PMC9225274,31c_Sharing_Materials,0,valid
Results,78,PMC9225274,31d_Sharing_Data,1,valid
Results,78,PMC9225274,31e_Sharing_Code,0,valid
Results,78,PMC9225274,32_Informed_consent_materials,0,valid
Results,78,PMC9225274,33_Biological_specimens,0,valid
Results,78,PMC9225274,34_Flow,1,valid
Results,78,PMC9225274,35a_Recruitment_dates,0,valid
Results,78,PMC9225274,35b_Followup_dates,0,valid
Results,78,PMC9225274,35c_Stopping,0,valid
Results,78,PMC9225274,36_Baseline_data,1,valid
Results,78,PMC9225274,37a_Analysis_Numbers,0,valid
Results,78,PMC9225274,38a_Outcome_results,1,valid
Results,78,PMC9225274,38b_Binary_results,0,valid
Results,78,PMC9225274,39_Ancillary_results,0,valid
Results,78,PMC9225274,40_Harms_results,0,valid
Results,78,PMC9225274,41_Generalizability,0,valid
Results,79,PMC4919206,1a_Title_Randomized,0,test
Results,79,PMC4919206,1b_Title_Type,0,test
Results,79,PMC4919206,1c_Title_Framework,0,test
Results,79,PMC4919206,1d_Title_Centers,0,test
Results,79,PMC4919206,1e_Title_Population,1,test
Results,79,PMC4919206,1f_Title_Intervention,1,test
Results,79,PMC4919206,1g_Title_Acronym,0,test
Results,79,PMC4919206,2_Abstract_structured,1,test
Results,79,PMC4919206,3a_Registry_number,0,test
Results,79,PMC4919206,3b_Protocol_access,0,test
Results,79,PMC4919206,4_Funding,1,test
Results,79,PMC4919206,5a_Sponsor,0,test
Results,79,PMC4919206,5b_Contributors_roles,0,test
Results,79,PMC4919206,5c_Oversight_committees,0,test
Results,79,PMC4919206,7_Objectives,1,test
Results,79,PMC4919206,8a_Design_Type,0,test
Results,79,PMC4919206,8b_Design_Framework,1,test
Results,79,PMC4919206,8c_Design_Centers,0,test
Results,79,PMC4919206,8d_Design_Ratio,0,test
Results,79,PMC4919206,9_Setting,0,test
Results,79,PMC4919206,10a_Participants_inclusion,1,test
Results,79,PMC4919206,10b_Center_interventionist_inclusion,1,test
Results,79,PMC4919206,11a_Intervention_Description,1,test
Results,79,PMC4919206,11b_Intervention_Modification,0,test
Results,79,PMC4919206,11c_Intervention_Monitoring,1,test
Results,79,PMC4919206,11d_Intervention_Concomitant,0,test
Results,79,PMC4919206,12a_Outcomes_Definitions,1,test
Results,79,PMC4919206,12b_Outcomes_Changes,0,test
Results,79,PMC4919206,13_Participant_timeline,0,test
Results,79,PMC4919206,14a_Sample_size,0,test
Results,79,PMC4919206,14b_Sample_Calculation,0,test
Results,79,PMC4919206,15_Recruitment,1,test
Results,79,PMC4919206,16a_Randomization_Generation,0,test
Results,79,PMC4919206,16b_Randomization_Type,1,test
Results,79,PMC4919206,16c_Randomization_Block_size,0,test
Results,79,PMC4919206,16d_Randomization_Strata,1,test
Results,79,PMC4919206,16e_Allocation_Mechanism,0,test
Results,79,PMC4919206,16f_Allocation_Concealment,0,test
Results,79,PMC4919206,16g_Personnel_Sequence,0,test
Results,79,PMC4919206,16h_Personnel_Enrollment,0,test
Results,79,PMC4919206,17a_Masking_People_masked,0,test
Results,79,PMC4919206,17b_Masking_Not_masked,0,test
Results,79,PMC4919206,17c_Masking_Type,0,test
Results,79,PMC4919206,17d_Masking_Unblinding,0,test
Results,79,PMC4919206,17e_Masking_Similarity,0,test
Results,79,PMC4919206,18a_Data_Collection,0,test
Results,79,PMC4919206,18b_Data_Retention,1,test
Results,79,PMC4919206,19_Data_Management,0,test
Results,79,PMC4919206,20a_Statistical_methods_Outcomes,1,test
Results,79,PMC4919206,20b_Statistical_methods_Other_Analyses,0,test
Results,79,PMC4919206,20c_Statistical_methods_Analysis_population,0,test
Results,79,PMC4919206,20d_Statistical_methods_Missing_data,0,test
Results,79,PMC4919206,21a_Data_monitoring_committee,0,test
Results,79,PMC4919206,21b_Interim_analyses,0,test
Results,79,PMC4919206,21c_Stopping_guidelines,0,test
Results,79,PMC4919206,22_Harms_non-systematic,0,test
Results,79,PMC4919206,23_Auditing,0,test
Results,79,PMC4919206,24_Ethics,0,test
Results,79,PMC4919206,25_Amendments,0,test
Results,79,PMC4919206,26a_Consent_Obtaining,1,test
Results,79,PMC4919206,26b_Consent_Provisions,0,test
Results,79,PMC4919206,27_Confidentiality,0,test
Results,79,PMC4919206,28_Financial_interests,0,test
Results,79,PMC4919206,29_Data_access,0,test
Results,79,PMC4919206,30_Post_trial_care,0,test
Results,79,PMC4919206,31a_Dissemination,0,test
Results,79,PMC4919206,31b_Authorship,0,test
Results,79,PMC4919206,31c_Sharing_Materials,0,test
Results,79,PMC4919206,31d_Sharing_Data,0,test
Results,79,PMC4919206,31e_Sharing_Code,0,test
Results,79,PMC4919206,32_Informed_consent_materials,0,test
Results,79,PMC4919206,33_Biological_specimens,0,test
Results,79,PMC4919206,34_Flow,1,test
Results,79,PMC4919206,35a_Recruitment_dates,1,test
Results,79,PMC4919206,35b_Followup_dates,0,test
Results,79,PMC4919206,35c_Stopping,0,test
Results,79,PMC4919206,36_Baseline_data,1,test
Results,79,PMC4919206,37a_Analysis_Numbers,1,test
Results,79,PMC4919206,38a_Outcome_results,1,test
Results,79,PMC4919206,38b_Binary_results,1,test
Results,79,PMC4919206,39_Ancillary_results,1,test
Results,79,PMC4919206,40_Harms_results,0,test
Results,79,PMC4919206,41_Generalizability,1,test
Results,80,PMC7654934,1a_Title_Randomized,0,train
Results,80,PMC7654934,1b_Title_Type,0,train
Results,80,PMC7654934,1c_Title_Framework,0,train
Results,80,PMC7654934,1d_Title_Centers,0,train
Results,80,PMC7654934,1e_Title_Population,1,train
Results,80,PMC7654934,1f_Title_Intervention,1,train
Results,80,PMC7654934,1g_Title_Acronym,1,train
Results,80,PMC7654934,2_Abstract_structured,1,train
